tweet_id,created_at,tweets,likes
1369693385112489986,2021-03-10 16:55:25,"Get to know the woman behind the name.
 
#TinaFilm, a new documentary about Tina Turner’s road to stardom and triumph premieres March 27 on @HBOMax. https://t.co/ko3hp7qCTi",337
1369687678292172800,2021-03-10 16:32:44,Zack Snyder's Justice League is streaming March 18 exclusively on HBO Max. #SnyderCut,2590
1369679440800800772,2021-03-10 16:00:00,The Lord of Apokolips. The Dark God. #Darkseid #SnyderCut https://t.co/aBBvXWOfaf,14386
1369465899602776066,2021-03-10 01:51:28,@GreenHero123 A classic!,2
1369465661613776907,2021-03-10 01:50:31,@lepp_david I'm so excited! 😍,0
1369465590226690048,2021-03-10 01:50:14,@WBLooneyTunes Summer Plans = Space Jam: A New Legacy 🔁,40
1369465489064218625,2021-03-10 01:49:50,@jacobed25 They're amazing!,5
1369392668690833415,2021-03-09 21:00:28,Charlotte's Web is streaming now on HBO Max.,172
1369392551183212544,2021-03-09 21:00:00,"I'm not sure who needs to hear this, but Charlotte is the name of the spider and Wilbur is the name of the pig. Put some respect on it ✨",595
1369358176835932160,2021-03-09 18:43:25,@ray8fisher Yes! 😍,413
1369358047311663104,2021-03-09 18:42:54,@ZackSnyder 😱,1125
1369357867635990528,2021-03-09 18:42:11,@snydercut @DCComics @ray8fisher My day = made 😱,667
1369357597090795520,2021-03-09 18:41:07,@snydercut Cyborg 🙌,1414
1369354865009291264,2021-03-09 18:30:15,"Available to stream on HBO Max in the US only, for 31 days from theatrical release, at no extra cost to subscribers.",204
1369354809753567233,2021-03-09 18:30:02,These first look images are a slam dunk 🏀 Space Jam: A New Legacy is in theaters and streaming exclusively on HBO Max this summer. https://t.co/UT86Yoj7g3,1919
1369344648636813313,2021-03-09 17:49:40,"RT @TwitterMovies: Godzilla. Kong.

Who ya got? https://t.co/mCe3WRVT68",0
1369344631498960898,2021-03-09 17:49:35,@TwitterMovies I can’t choose 😳,89
1369078527002255360,2021-03-09 00:12:11,@mongerers 💜,2
1369078044397240320,2021-03-09 00:10:16,@LaraFatusin Just you wait! 🤩,4
1369077885047205893,2021-03-09 00:09:38,@crystal9366 You said it 🙌,13
1369030167142703107,2021-03-08 21:00:01,"Pedraza, Spain is a peaceful town, where nothing out of the ordinary happens… right? 😱 30 Coins is streaming now on HBO Max. https://t.co/vutYRmGmSb",277
1369028091977166848,2021-03-08 20:51:47,@DCWonderWoman https://t.co/2xZg1dcoyV,482
1369011435322236929,2021-03-08 19:45:35,@snydercut Wonder Woman does it again 👏,1179
1369009020351049731,2021-03-08 19:36:00,"Awkwafina Is Nora From Queens, Euphoria Part Two: Jules (HBO), I May Destroy You (HBO), Perfect Life, Lovecraft Country (HBO), Frayed, Los Espookys (HBO), A Black Lady Sketch Show (HBO), and Betty (HBO) are all available to stream now on HBO Max.",108
1369008941347172354,2021-03-08 19:35:41,"Heard you’re looking for a new show. Try one of these series, made by and starring women. They’re sometimes hilarious, sometimes poignant, and always riveting. Here’s to these stories and all the others still to come. #InternationalWomensDay https://t.co/IjgLpu8PeW",350
1369001620550250496,2021-03-08 19:06:35,@snydercut @DCComics @GalGadot @ZackSnyder Wonder Woman has arrived 🌟,1128
1368997257404555266,2021-03-08 18:49:15,Directed by Academy Award®-winning Directors Andrea Nix Fine &amp; Sean Fine @changecontent Produced by @Everywoman_studio @changecontent @PropagateCo,150
1368992413558075393,2021-03-08 18:30:00,"When the goal is bigger than the game.
Follow the U.S. Women's National Soccer Team in their pursuit for pay equity and justice. #LFGthemovie, a new Max Original documentary, is kicking off on HBO Max. https://t.co/P5MG8cXYMW",3600
1368759702222336000,2021-03-08 03:05:17,@snydercut ⚡️,1330
1368759253620584448,2021-03-08 03:03:31,@snydercut @DCComics @ZackSnyder 😱,1192
1368757257807175682,2021-03-08 02:55:35,"@DrHarleyQuinn2 Well, Pennywise can read minds 🤡",2
1368693228531187712,2021-03-07 22:41:09,"@genjisaurus Don't miss it, stream it!",15
1368692323152850946,2021-03-07 22:37:33,@HaggardReviews A great pick in my opinion 👏,1
1368692237433860097,2021-03-07 22:37:13,@Storyboii It's a lifestyle 😎,1
1368622506962157570,2021-03-07 18:00:08,Stream Teen Titans now on HBO Max.,450
1368622478197596160,2021-03-07 18:00:01,And I will never stop 😤 https://t.co/8KS9YvXIpX,1976
1368320585248301057,2021-03-06 22:00:24,Legendary is streaming now on HBO Max.,163
1368320486321516544,2021-03-06 22:00:00,I might need to stream It again… I don’t remember this scene 🤔 https://t.co/NQfLls7Efb,521
1368290491079352324,2021-03-06 20:00:49,"Take some language lessons with all three Austin Powers movies, now streaming on HBO Max.",167
1368290430131994624,2021-03-06 20:00:34,What’s the one Austin Powers era slang word you think should come back?,248
1368029233558167552,2021-03-06 02:42:40,@BeanBrendan A grandfather!,1
1368029179917201409,2021-03-06 02:42:27,@Ryeguy695 Sorry hehe 😅,2
1368029074321403904,2021-03-06 02:42:02,@mxple_rxses @MariahCarey @mrskimyadawson @ziggymarley @TraceeEllisRoss Same 💯,5
1368028965458219008,2021-03-06 02:41:36,@Esteban_RDiva @MariahCarey @mrskimyadawson @ziggymarley @TraceeEllisRoss My mind: Do do doop do doop da dum 🎶,187
1368028876119572486,2021-03-06 02:41:15,@LuvNightingale @MariahCarey @mrskimyadawson @ziggymarley @TraceeEllisRoss All those wonderful voices! And such an incredible tale 💜,40
1367964343950712836,2021-03-05 22:24:49,@jrbowyer You should!,0
1367964247049728000,2021-03-05 22:24:26,@dre37087105 Oh yeah 👍,0
1367964177185218560,2021-03-05 22:24:10,@mattbo_0 He's one of my favorite singers tbh,4
1367964096239312897,2021-03-05 22:23:50,@HBOMaxImpact Lookin a little crazy right now...,7
1367961094656987141,2021-03-05 22:11:55,RT @snydercut: “You will help them accomplish wonders.” #Superman #SnyderCut https://t.co/B0LkXj99Gf,0
1367961083655286784,2021-03-05 22:11:52,@snydercut 😱,1845
1367958099299098626,2021-03-05 22:00:00,You'll never look at a personality test the same way again. Persona is now streaming on HBO Max. #PersonaDoc https://t.co/3sNDOYY1sY,189
1367933329266204673,2021-03-05 20:21:35,"RT @DCComics: Still shining bright after all these years 🌟 Who's ready to celebrate Starman's 80th anniversary? We're looking at you, @star…",0
1367931782197223427,2021-03-05 20:15:26,@DCComics @stargirl_cw I know I am 😱,161
1367913132178350084,2021-03-05 19:01:19,Teen Titans is streaming now on HBO Max.,549
1367912799066877954,2021-03-05 19:00:00,Want to feel old? 😓 https://t.co/oAgtPvGIfj,2626
1367882601881624582,2021-03-05 17:00:00,"Once there was a little bunny who wanted to run away. A timeless classic animated to life with music by @MariahCarey, @mrskimyadawson, @ziggymarley and more. Narrated by @TraceeEllisRoss, The Runaway Bunny is streaming March 25 only on HBO Max. https://t.co/EIlpRbE3Sp",3505
1367648554412507138,2021-03-05 01:29:59,"One week until the first three episodes of genera+ion premiere on HBO Max ✨ See you there, besties. @generationonmax https://t.co/pcXaHuuIgh",192
1367610809140965378,2021-03-04 23:00:00,Join a brilliant - and eccentric - consulting detective as she uses her skills of deduction to solve crimes in modern day Tokyo 🔎 Miss Sherlock is streaming now on HBO Max. https://t.co/IbGPoCG9NQ,276
1367603561119379457,2021-03-04 22:31:12,RT @DCComics: The next single from Zack Snyder’s Justice League has been split up into 3 stems – find all 3 to unlock the full track. Here’…,0
1367603549815721984,2021-03-04 22:31:09,"@DCComics Not to brag, but I cracked the code 😎",881
1367593303256883200,2021-03-04 21:50:26,@KANGVIIXIII Hopefully your instructor didn't laugh as much as I do at this scene 🤭,0
1367593231622443010,2021-03-04 21:50:09,@DarkEliteEric It's a mood,1
1367588530382200837,2021-03-04 21:31:28,@LoveTinaTurner I’m so ready 💜,2
1367588340086665225,2021-03-04 21:30:43,@chrissyteigen What a little legend 😍,50
1367550997921366017,2021-03-04 19:02:20,@Deluxe_vato93 @KaijuNewsOutlet It'll be worth it! 🤩,3
1367550442645770242,2021-03-04 19:00:08,@reneiscursed Yes it is 😎,8
1367550357035839489,2021-03-04 18:59:47,@LaidBack450 It's so powerful!,2
1367550224445579264,2021-03-04 18:59:16,@REDDRAG12903893 The best!,0
1367550123580911617,2021-03-04 18:58:51,@blytheandferb21 @hbo_max_context 👀,2
1367549990067863555,2021-03-04 18:58:20,@RequiemNocturn Oh it's definitely the icing on the cake!,26
1367549891778547712,2021-03-04 18:57:56,@devinjeff298 My favorite thing to hear 💜,0
1367248563416178690,2021-03-03 23:00:34,Austin Powers: International Man of Mystery is streaming now on HBO Max,220
1367248424622505995,2021-03-03 23:00:01,"When someone asks me how I’m doing and I say fine, this is what I mean 💀 https://t.co/sdkHzGV7J6",1057
1367233427154464770,2021-03-03 22:00:25,"Available on HBO Max in the US only at no extra cost to subscribers, for 31 days from its theatrical release.",345
1367233320375885824,2021-03-03 22:00:00,"In this epic battle of monsters, who will come out on top? Godzilla vs. Kong is in theaters and streaming exclusively on HBO Max March 31 at 12:01 am PT/3:01 am ET. https://t.co/6qJtOa2xDN",2212
1367203163741196289,2021-03-03 20:00:10,Judas and the Black Messiah is in theaters now and streaming exclusively on HBO Max. Available on HBO Max in the US only at no extra cost to subscribers for a limited time.,108
1367203123698147332,2021-03-03 20:00:00,"To this day, Chairman Fred Hampton remains a true inspiration. See Daniel Kaluuya’s incredible portrayal of the Chairman in a movie that David Rooney of THR has called “Electrifying. A dazzling powerhouse drama.” https://t.co/6FSy7L1J3f",309
1367172929511915528,2021-03-03 18:00:01,"Maybe it’s just me, but I don’t think I trust Skippy 🕷 New episodes of Tig n’ Seek are streaming March 11 on HBO Max. https://t.co/VvuyEhr6uI",252
1367157888083320832,2021-03-03 17:00:15,"Warner Bros. theatricals available on HBO Max in the US only for 31 days from theatrical release, at no extra cost to subscribers.  Films and release dates subject to change.",259
1367157825814716422,2021-03-03 17:00:00,"New WB blockbusters, new HBO and Max Originals, and so much more... all with one subscription 🤯 https://t.co/TyHjN7d6xx",1546
1366907469130129410,2021-03-03 00:25:11,@mistysierra3 Sounds like it's fate 👀,5
1366907396497416192,2021-03-03 00:24:53,@WUHU107 @selenagomez Selena could definitely chef up something similar,1
1366907214007468034,2021-03-03 00:24:10,@Vrtlnsanity My happy place 😍,3
1366907138912653316,2021-03-03 00:23:52,@TheOtherBigO So. Close. 👏🤩,7
1366907028908642305,2021-03-03 00:23:26,@Juan_Otis17 Amazing 🤩🤩,3
1366906929545547779,2021-03-03 00:23:02,@michal_kanca @ZackSnyder You're so very welcome! 💜,1
1366906815506616321,2021-03-03 00:22:35,@SGanschow You're in for a treat!,15
1366870938650890251,2021-03-02 22:00:01,The look my reflection and I give each other when we decide to spend today watching The Lord of the Rings: Return of the King Extended Edition. Streaming now on HBO Max. https://t.co/f5cxMVkuEw,1327
1366855888506511361,2021-03-02 21:00:13,Howl’s Moving Castle is streaming now on HBO Max.,254
1366855837440876544,2021-03-02 21:00:01,"Babe, are you alright? You’ve hardly touched your beautifully animated ham and eggs. https://t.co/BAT9Ed7Jsb",862
1366806709113556993,2021-03-02 17:44:48,@MarkLovesMau This.,1
1366798958610157573,2021-03-02 17:14:00,An unprecedented cinematic event 🔥 Zack Snyder’s Justice League premieres March 18 on HBO Max. #SnyderCut https://t.co/pKxjkJgNbR,12344
1366607707801755649,2021-03-02 04:34:02,@KimSiropaides Doing my happy dance too 🥳,3
1366607583742623744,2021-03-02 04:33:32,@Ealexcantero 🥳,13
1366607493208580102,2021-03-02 04:33:11,@ByrdicJosh I'll be streaming all day every day 😎,9
1366607413269291009,2021-03-02 04:32:52,@LAINDIA928 You got that right! 😍👏,2
1366545575794012160,2021-03-02 00:27:09,Godzilla vs. Kong is in theaters and streaming exclusively on HBO Max March 31. It will be available on HBO Max in the US only at no extra cost to subscribers for 31 days from its theatrical release.,528
1366523649495166978,2021-03-01 23:00:01,"Hope you stocked up on popcorn, because you'll want to be streaming all March long 🍿 Stream these titles and so much more this month on HBO Max. https://t.co/J0Iwm4PXqT",2354
1366501148304101377,2021-03-01 21:30:36,I Know This Much Is True is streaming now. Judas and the Black Messiah is now in theaters and streaming exclusively on HBO Max in the US only at no extra cost to subscribers for a limited time.,154
1366500995308548099,2021-03-01 21:30:00,Two incredible performances from two incredible actors. Congratulations to Mark Ruffalo and Daniel Kaluuya for their Golden Globe wins. https://t.co/YNwcopLu0I,603
1366460460963303428,2021-03-01 18:48:56,@ShinobiKnuckles Of course! 💜,1
1366460239151685634,2021-03-01 18:48:03,@Burrows2018 March 1st 👀,0
1366459466678341632,2021-03-01 18:44:59,@bruno_andrello March couldn't get any better 🔥,1
1366459132274823169,2021-03-01 18:43:39,@HeinzDunder My favorite month 💜,1
1366458973944049669,2021-03-01 18:43:01,@lepp_david All 👏 month 👏  long 👏,1
1366239272009785346,2021-03-01 04:10:00,"Congratulations to the Golden Globes winners and nominees. We celebrate the stories nominated and awarded, but recognition is most rewarding when it reflects the diverse stories our creators bring to life. We look forward to a future with representation of not just some, but all.",1044
1366211644062244866,2021-03-01 02:20:13,RT @JATBMFilm: Congratulations to #JudasAndTheBlackMessiah’s Daniel Kaluuya on his #GoldenGlobes win for Best Supporting Actor – Motion Pic…,0
1366204751688400900,2021-03-01 01:52:50,"RT @HBO: Two outstanding roles, one award-winning actor. Congratulations to @MarkRuffalo on his @GoldenGlobes win for his outstanding perfo…",0
1366201656040247296,2021-03-01 01:40:32,RT @aforssell: All ages in my family really enjoyed Tom and Jerry. Smart writing and a very creatively done mix of animation and live actio…,0
1366170677426876417,2021-02-28 23:37:26,@dctvcinema Nice! 🙌,6
1366170546614886405,2021-02-28 23:36:55,@Muhammed_sg Agreed 💯,2
1366170377127272448,2021-02-28 23:36:14,@KimSiropaides 👏👏👏,3
1365830357946302464,2021-02-28 01:05:07,"Bill and Ted's Excellent Adventure, streaming now on HBO Max, along with Bill and Ted's Bogus Journey!",269
1365830290866720769,2021-02-28 01:04:51,"When Bill and Ted said ""be excellent to each other""... they really did something there 👉👈",473
1365768987049488386,2021-02-27 21:01:15,Available through participating providers. Stream Friends now on HBO Max.,209
1365768672090882050,2021-02-27 21:00:00,"I’ll be there for you… as soon as you explain to your parents that if they have an HBO subscription, they have access to HBO Max. https://t.co/36K60s1BZU",1002
1365463713763893249,2021-02-27 00:48:13,@dctvcinema So deserving of the hype!,6
1365463386088038403,2021-02-27 00:46:54,@Christi73731955 Right?! Time flies!,0
1365462585512878080,2021-02-27 00:43:44,@Infinite_Subham So well done!,1
1365461657728655361,2021-02-27 00:40:02,@Me12982 Truly!,1
1365461529487839232,2021-02-27 00:39:32,@AdrianWerner Like no other! 🤩,1
1365461369907122182,2021-02-27 00:38:54,@Gaaaffney I'm gonna have to agree with you there! 🙌,2
1365460272169672708,2021-02-27 00:34:32,@Jorge95782476 I try 💅,5
1365460079663738881,2021-02-27 00:33:46,@MisterWhoo1 👏💜,1
